Incentive Strategy,Total to Distribute,Time taken to achieve 95% adoption
['Lowest_degree'],35000.0,0.8539678113380161
['Lowest_degree'],36206.89655172414,0.8470762714153778
['Lowest_degree'],37413.793103448275,0.8433002414384919
['Lowest_degree'],38620.68965517241,0.8372090482090536
['Lowest_degree'],39827.58620689655,0.8327485489678753
['Lowest_degree'],41034.48275862069,0.8273744137498357
['Lowest_degree'],42241.379310344826,0.8212129777948723
['Lowest_degree'],43448.275862068964,0.8140227944108382
['Lowest_degree'],44655.1724137931,0.8086774660232348
['Lowest_degree'],45862.06896551724,0.8047384306628403
['Lowest_degree'],47068.96551724138,0.7998121016390092
['Lowest_degree'],48275.862068965514,0.7946727717561143
['Lowest_degree'],49482.75862068965,0.7891238275113837
['Lowest_degree'],50689.6551724138,0.7824002118780725
['Lowest_degree'],51896.55172413793,0.7807306277330417
['Lowest_degree'],53103.44827586207,0.7754077702375954
['Lowest_degree'],54310.3448275862,0.7688967809408054
['Lowest_degree'],55517.24137931035,0.7617415186860648
